first_well	second_well	pearsons_coef	first_construct	second_construct	concentration	comparison
D8	F2	0.490372996691149	NF1 Target 1	no_treatment	0.1	different_construct
D8	F5	0.3747191316708119	NF1 Target 1	no_treatment	0.1	different_construct
D8	F8	0.36159417046039405	NF1 Target 1	no_treatment	0.1	different_construct
E11	F2	0.3343406265059896	NF1 Target 1	no_treatment	0.1	different_construct
E11	F5	0.24985777289377015	NF1 Target 1	no_treatment	0.1	different_construct
E11	F8	0.2410472364840562	NF1 Target 1	no_treatment	0.1	different_construct
F11	F2	0.6233808037727625	NF1 Target 1	no_treatment	0.1	different_construct
F11	F5	0.5446421255049902	NF1 Target 1	no_treatment	0.1	different_construct
F11	F8	0.594431170163413	NF1 Target 1	no_treatment	0.1	different_construct
G11	F2	0.662483168474785	NF1 Target 1	no_treatment	0.1	different_construct
G11	F5	0.5534978312354208	NF1 Target 1	no_treatment	0.1	different_construct
G11	F8	0.6327827493457898	NF1 Target 1	no_treatment	0.1	different_construct
B11	F3	0.49240653437342224	NF1 Target 1	no_treatment	0.01	different_construct
B11	F6	0.5924674875567619	NF1 Target 1	no_treatment	0.01	different_construct
B11	F9	0.3323207979162776	NF1 Target 1	no_treatment	0.01	different_construct
B2	F3	0.4685911245683466	NF1 Target 1	no_treatment	0.01	different_construct
B2	F6	0.34247388371003573	NF1 Target 1	no_treatment	0.01	different_construct
B2	F9	0.40265985954015443	NF1 Target 1	no_treatment	0.01	different_construct
B5	F3	0.41292397664481506	NF1 Target 1	no_treatment	0.01	different_construct
B5	F6	0.44247974788521116	NF1 Target 1	no_treatment	0.01	different_construct
B5	F9	0.29475373713386666	NF1 Target 1	no_treatment	0.01	different_construct
B8	F3	0.5638906336803262	NF1 Target 1	no_treatment	0.01	different_construct
B8	F6	0.5609749081686517	NF1 Target 1	no_treatment	0.01	different_construct
B8	F9	0.5735893113289521	NF1 Target 1	no_treatment	0.01	different_construct
C11	F3	0.36826930481097625	NF1 Target 1	no_treatment	0.01	different_construct
C11	F6	0.35870597074690996	NF1 Target 1	no_treatment	0.01	different_construct
C11	F9	0.18482610795393184	NF1 Target 1	no_treatment	0.01	different_construct
C2	F3	0.2686440458938542	NF1 Target 1	no_treatment	0.01	different_construct
C2	F6	0.3476103915242963	NF1 Target 1	no_treatment	0.01	different_construct
C2	F9	0.24757463898429835	NF1 Target 1	no_treatment	0.01	different_construct
C5	F3	0.14254376996680726	NF1 Target 1	no_treatment	0.01	different_construct
C5	F6	0.1857323532893281	NF1 Target 1	no_treatment	0.01	different_construct
C5	F9	-0.08842902541004354	NF1 Target 1	no_treatment	0.01	different_construct
C8	F3	0.17299967871012994	NF1 Target 1	no_treatment	0.01	different_construct
C8	F6	0.2064740172788919	NF1 Target 1	no_treatment	0.01	different_construct
C8	F9	0.014410984995760935	NF1 Target 1	no_treatment	0.01	different_construct
D11	F3	0.48899624057404184	NF1 Target 1	no_treatment	0.01	different_construct
D11	F6	0.5069821246471488	NF1 Target 1	no_treatment	0.01	different_construct
D11	F9	0.2687666218442431	NF1 Target 1	no_treatment	0.01	different_construct
D2	F3	0.40913609788765565	NF1 Target 1	no_treatment	0.01	different_construct
D2	F6	0.5120715804164149	NF1 Target 1	no_treatment	0.01	different_construct
D2	F9	0.7007689690932024	NF1 Target 1	no_treatment	0.01	different_construct
D5	F3	0.3005072847267869	NF1 Target 1	no_treatment	0.01	different_construct
D5	F6	0.403465474414335	NF1 Target 1	no_treatment	0.01	different_construct
D5	F9	0.23400604761274804	NF1 Target 1	no_treatment	0.01	different_construct
D8	F3	0.3326724025138729	NF1 Target 1	no_treatment	0.01	different_construct
D8	F6	0.5229152076129551	NF1 Target 1	no_treatment	0.01	different_construct
D8	F9	0.391613752469506	NF1 Target 1	no_treatment	0.01	different_construct
E11	F3	0.4534039875327034	NF1 Target 1	no_treatment	0.01	different_construct
E11	F6	0.3878811989336872	NF1 Target 1	no_treatment	0.01	different_construct
E11	F9	0.19532333262865925	NF1 Target 1	no_treatment	0.01	different_construct
F11	F3	0.35576886780436384	NF1 Target 1	no_treatment	0.01	different_construct
F11	F6	0.5508912874244024	NF1 Target 1	no_treatment	0.01	different_construct
F11	F9	0.5973457840085199	NF1 Target 1	no_treatment	0.01	different_construct
G11	F3	0.3450717598625409	NF1 Target 1	no_treatment	0.01	different_construct
G11	F6	0.5448692936575523	NF1 Target 1	no_treatment	0.01	different_construct
G11	F9	0.7150451791991366	NF1 Target 1	no_treatment	0.01	different_construct
D10	B11	0.5779438596390386	NF1 Target 2	no_treatment	0.005	different_construct
D10	B2	0.10757776339052938	NF1 Target 2	no_treatment	0.005	different_construct
D10	B5	0.5062472021542905	NF1 Target 2	no_treatment	0.005	different_construct
D10	B8	0.36603122769597535	NF1 Target 2	no_treatment	0.005	different_construct
D10	C11	0.5741324149770521	NF1 Target 2	no_treatment	0.005	different_construct
D10	C2	0.19502934950592143	NF1 Target 2	no_treatment	0.005	different_construct
D10	C5	0.33115787592466756	NF1 Target 2	no_treatment	0.005	different_construct
D10	C8	0.3169815719295208	NF1 Target 2	no_treatment	0.005	different_construct
D10	D11	0.539647812790876	NF1 Target 2	no_treatment	0.005	different_construct
D10	D2	0.10718850793644646	NF1 Target 2	no_treatment	0.005	different_construct
D10	D5	0.3021571002378651	NF1 Target 2	no_treatment	0.005	different_construct
D10	D8	0.3110497960455797	NF1 Target 2	no_treatment	0.005	different_construct
D10	E11	0.33608902122907547	NF1 Target 2	no_treatment	0.005	different_construct
D10	F11	0.16937243749097264	NF1 Target 2	no_treatment	0.005	different_construct
D10	G11	0.21794851152737668	NF1 Target 2	no_treatment	0.005	different_construct
D3	B11	0.5917280679776252	NF1 Target 2	no_treatment	0.05	different_construct
D3	B2	0.3191403921258647	NF1 Target 2	no_treatment	0.05	different_construct
D3	B5	0.5390698399381121	NF1 Target 2	no_treatment	0.05	different_construct
D3	B8	0.4702583802500808	NF1 Target 2	no_treatment	0.05	different_construct
D3	C11	0.5912608416167993	NF1 Target 2	no_treatment	0.05	different_construct
D3	C2	0.4255254981393396	NF1 Target 2	no_treatment	0.05	different_construct
D3	C5	0.37502632345260695	NF1 Target 2	no_treatment	0.05	different_construct
D3	C8	0.3590332281036178	NF1 Target 2	no_treatment	0.05	different_construct
D3	D11	0.6414337550809098	NF1 Target 2	no_treatment	0.05	different_construct
D3	D2	0.39554926865151396	NF1 Target 2	no_treatment	0.05	different_construct
D3	D5	0.3327224835440922	NF1 Target 2	no_treatment	0.05	different_construct
D3	D8	0.4050025114197681	NF1 Target 2	no_treatment	0.05	different_construct
D3	E11	0.5936447565728705	NF1 Target 2	no_treatment	0.05	different_construct
D3	F11	0.33977557746580145	NF1 Target 2	no_treatment	0.05	different_construct
D3	G11	0.284490540026555	NF1 Target 2	no_treatment	0.05	different_construct
D4	B11	0.515901750990651	NF1 Target 2	no_treatment	0.005	different_construct
D4	B2	0.4419270733165709	NF1 Target 2	no_treatment	0.005	different_construct
D4	B5	0.458295415237797	NF1 Target 2	no_treatment	0.005	different_construct
D4	B8	0.5184930305481878	NF1 Target 2	no_treatment	0.005	different_construct
D4	C11	0.3915321061103778	NF1 Target 2	no_treatment	0.005	different_construct
D4	C2	0.3836047350445084	NF1 Target 2	no_treatment	0.005	different_construct
D4	C5	0.26511034918106385	NF1 Target 2	no_treatment	0.005	different_construct
D4	C8	0.35747004353981415	NF1 Target 2	no_treatment	0.005	different_construct
D4	D11	0.45611906318644097	NF1 Target 2	no_treatment	0.005	different_construct
D4	D2	0.09981278234224757	NF1 Target 2	no_treatment	0.005	different_construct
D4	D5	0.22844622203269668	NF1 Target 2	no_treatment	0.005	different_construct
D4	D8	0.2752941802573375	NF1 Target 2	no_treatment	0.005	different_construct
D4	E11	0.5534776492745922	NF1 Target 2	no_treatment	0.005	different_construct
D4	F11	0.2168845967863459	NF1 Target 2	no_treatment	0.005	different_construct
D4	G11	0.08528483235164915	NF1 Target 2	no_treatment	0.005	different_construct
D6	B11	0.40961580485562094	NF1 Target 2	no_treatment	0.05	different_construct
D6	B2	0.01348529183591734	NF1 Target 2	no_treatment	0.05	different_construct
D6	B5	0.4730039931967968	NF1 Target 2	no_treatment	0.05	different_construct
D6	B8	0.18992681923224058	NF1 Target 2	no_treatment	0.05	different_construct
D6	C11	0.5355931294890356	NF1 Target 2	no_treatment	0.05	different_construct
D6	C2	0.3028370643101084	NF1 Target 2	no_treatment	0.05	different_construct
D6	C5	0.663461405450848	NF1 Target 2	no_treatment	0.05	different_construct
D6	C8	0.6169276622811999	NF1 Target 2	no_treatment	0.05	different_construct
D6	D11	0.5354094129577295	NF1 Target 2	no_treatment	0.05	different_construct
D6	D2	-0.07099382897108185	NF1 Target 2	no_treatment	0.05	different_construct
D6	D5	0.38395152912052904	NF1 Target 2	no_treatment	0.05	different_construct
D6	D8	0.30922287451373903	NF1 Target 2	no_treatment	0.05	different_construct
D6	E11	0.5638920973913347	NF1 Target 2	no_treatment	0.05	different_construct
D6	F11	0.011340990792980628	NF1 Target 2	no_treatment	0.05	different_construct
D6	G11	-0.19006069246216536	NF1 Target 2	no_treatment	0.05	different_construct
D7	B11	0.5523678172404033	NF1 Target 2	no_treatment	0.005	different_construct
D7	B2	-0.09034496550030889	NF1 Target 2	no_treatment	0.005	different_construct
D7	B5	0.5289846402815668	NF1 Target 2	no_treatment	0.005	different_construct
D7	B8	0.27547473936925626	NF1 Target 2	no_treatment	0.005	different_construct
D7	C11	0.6066758907878527	NF1 Target 2	no_treatment	0.005	different_construct
D7	C2	0.3007315475469053	NF1 Target 2	no_treatment	0.005	different_construct
D7	C5	0.5891249932311691	NF1 Target 2	no_treatment	0.005	different_construct
D7	C8	0.4776862326288382	NF1 Target 2	no_treatment	0.005	different_construct
D7	D11	0.599203925972169	NF1 Target 2	no_treatment	0.005	different_construct
D7	D2	0.057550370288129545	NF1 Target 2	no_treatment	0.005	different_construct
D7	D5	0.432841137170421	NF1 Target 2	no_treatment	0.005	different_construct
D7	D8	0.4066850803235387	NF1 Target 2	no_treatment	0.005	different_construct
D7	E11	0.41709108343450874	NF1 Target 2	no_treatment	0.005	different_construct
D7	F11	0.10271551567564849	NF1 Target 2	no_treatment	0.005	different_construct
D7	G11	0.024148779564597767	NF1 Target 2	no_treatment	0.005	different_construct
D9	B11	0.5681355430750877	NF1 Target 2	no_treatment	0.05	different_construct
D9	B2	0.08292647690339214	NF1 Target 2	no_treatment	0.05	different_construct
D9	B5	0.46768562044986334	NF1 Target 2	no_treatment	0.05	different_construct
D9	B8	0.4967605245482579	NF1 Target 2	no_treatment	0.05	different_construct
D9	C11	0.5917601394561406	NF1 Target 2	no_treatment	0.05	different_construct
D9	C2	0.36856252542398105	NF1 Target 2	no_treatment	0.05	different_construct
D9	C5	0.3176572676616813	NF1 Target 2	no_treatment	0.05	different_construct
D9	C8	0.2873729063492814	NF1 Target 2	no_treatment	0.05	different_construct
D9	D11	0.6028131970693554	NF1 Target 2	no_treatment	0.05	different_construct
D9	D2	0.23754528404384956	NF1 Target 2	no_treatment	0.05	different_construct
D9	D5	0.33718470751630425	NF1 Target 2	no_treatment	0.05	different_construct
D9	D8	0.39863368253630715	NF1 Target 2	no_treatment	0.05	different_construct
D9	E11	0.4738841674464848	NF1 Target 2	no_treatment	0.05	different_construct
D9	F11	0.2527196758022935	NF1 Target 2	no_treatment	0.05	different_construct
D9	G11	0.3156541151260036	NF1 Target 2	no_treatment	0.05	different_construct
G10	B11	0.177668871290107	NF1 Target 2	no_treatment	0.001	different_construct
G10	B2	0.4876595438469517	NF1 Target 2	no_treatment	0.001	different_construct
G10	B5	0.17068034774833712	NF1 Target 2	no_treatment	0.001	different_construct
G10	B8	0.4093544568686188	NF1 Target 2	no_treatment	0.001	different_construct
G10	C11	-0.03681797304332063	NF1 Target 2	no_treatment	0.001	different_construct
G10	C2	0.1202666282318192	NF1 Target 2	no_treatment	0.001	different_construct
G10	C5	-0.2848835467569221	NF1 Target 2	no_treatment	0.001	different_construct
G10	C8	-0.2427216945949016	NF1 Target 2	no_treatment	0.001	different_construct
G10	D11	0.035212644258746345	NF1 Target 2	no_treatment	0.001	different_construct
G10	D2	0.450425620026454	NF1 Target 2	no_treatment	0.001	different_construct
G10	D5	-0.06691537870950919	NF1 Target 2	no_treatment	0.001	different_construct
G10	D8	0.11155585396264377	NF1 Target 2	no_treatment	0.001	different_construct
G10	E11	0.09942337783933436	NF1 Target 2	no_treatment	0.001	different_construct
G10	F11	0.5149926931157515	NF1 Target 2	no_treatment	0.001	different_construct
G10	G11	0.6731828380455016	NF1 Target 2	no_treatment	0.001	different_construct
G2	B11	0.32818631185840647	NF1 Target 2	no_treatment	0.1	different_construct
G2	B2	0.5900635556022641	NF1 Target 2	no_treatment	0.1	different_construct
G2	B5	0.2526080889528175	NF1 Target 2	no_treatment	0.1	different_construct
G2	B8	0.6083778694652295	NF1 Target 2	no_treatment	0.1	different_construct
G2	C11	0.12024121360714973	NF1 Target 2	no_treatment	0.1	different_construct
G2	C2	0.23007842144687216	NF1 Target 2	no_treatment	0.1	different_construct
G2	C5	-0.17577675383263047	NF1 Target 2	no_treatment	0.1	different_construct
G2	C8	-0.011987790973634643	NF1 Target 2	no_treatment	0.1	different_construct
G2	D11	0.23687543269150466	NF1 Target 2	no_treatment	0.1	different_construct
G2	D2	0.5561853753520638	NF1 Target 2	no_treatment	0.1	different_construct
G2	D5	0.12689709691249154	NF1 Target 2	no_treatment	0.1	different_construct
G2	D8	0.27483775723198944	NF1 Target 2	no_treatment	0.1	different_construct
G2	E11	0.29284476153091443	NF1 Target 2	no_treatment	0.1	different_construct
G2	F11	0.5727681062563701	NF1 Target 2	no_treatment	0.1	different_construct
G2	G11	0.6503267649929235	NF1 Target 2	no_treatment	0.1	different_construct
G3	B11	0.39512798167525276	NF1 Target 2	no_treatment	0.01	different_construct
G3	B2	0.26641841809349937	NF1 Target 2	no_treatment	0.01	different_construct
G3	B5	0.29197915338532876	NF1 Target 2	no_treatment	0.01	different_construct
G3	B8	0.5521120210026415	NF1 Target 2	no_treatment	0.01	different_construct
G3	C11	0.25151592913807086	NF1 Target 2	no_treatment	0.01	different_construct
G3	C2	0.33562059308480147	NF1 Target 2	no_treatment	0.01	different_construct
G3	C5	0.017907135974411327	NF1 Target 2	no_treatment	0.01	different_construct
G3	C8	0.033798690344295106	NF1 Target 2	no_treatment	0.01	different_construct
G3	D11	0.3724882136137462	NF1 Target 2	no_treatment	0.01	different_construct
G3	D2	0.5874781208584448	NF1 Target 2	no_treatment	0.01	different_construct
G3	D5	0.23068557933366618	NF1 Target 2	no_treatment	0.01	different_construct
G3	D8	0.38168405112380216	NF1 Target 2	no_treatment	0.01	different_construct
G3	E11	0.3125132922748794	NF1 Target 2	no_treatment	0.01	different_construct
G3	F11	0.6195435060069958	NF1 Target 2	no_treatment	0.01	different_construct
G3	G11	0.7127802833001761	NF1 Target 2	no_treatment	0.01	different_construct
G4	B11	0.4234165528675604	NF1 Target 2	no_treatment	0.001	different_construct
G4	B2	0.44507243357768944	NF1 Target 2	no_treatment	0.001	different_construct
G4	B5	0.3766733749840349	NF1 Target 2	no_treatment	0.001	different_construct
G4	B8	0.564312331383316	NF1 Target 2	no_treatment	0.001	different_construct
G4	C11	0.13704558848710316	NF1 Target 2	no_treatment	0.001	different_construct
G4	C2	0.3058948014520684	NF1 Target 2	no_treatment	0.001	different_construct
G4	C5	-0.07386846395818132	NF1 Target 2	no_treatment	0.001	different_construct
G4	C8	-0.0022681885116033044	NF1 Target 2	no_treatment	0.001	different_construct
G4	D11	0.26278074899355197	NF1 Target 2	no_treatment	0.001	different_construct
G4	D2	0.5569676149385901	NF1 Target 2	no_treatment	0.001	different_construct
G4	D5	0.19392096610774445	NF1 Target 2	no_treatment	0.001	different_construct
G4	D8	0.35367586923357397	NF1 Target 2	no_treatment	0.001	different_construct
G4	E11	0.31269711592075733	NF1 Target 2	no_treatment	0.001	different_construct
G4	F11	0.6509489174102806	NF1 Target 2	no_treatment	0.001	different_construct
G4	G11	0.7026885395361943	NF1 Target 2	no_treatment	0.001	different_construct
G5	B11	0.3938559126851856	NF1 Target 2	no_treatment	0.1	different_construct
G5	B2	0.3038832602713687	NF1 Target 2	no_treatment	0.1	different_construct
G5	B5	0.37435184526259474	NF1 Target 2	no_treatment	0.1	different_construct
G5	B8	0.5365424903313752	NF1 Target 2	no_treatment	0.1	different_construct
G5	C11	0.303448445511239	NF1 Target 2	no_treatment	0.1	different_construct
G5	C2	0.26821250116550327	NF1 Target 2	no_treatment	0.1	different_construct
G5	C5	0.07048926965675789	NF1 Target 2	no_treatment	0.1	different_construct
G5	C8	0.039044971510318244	NF1 Target 2	no_treatment	0.1	different_construct
G5	D11	0.4058726261837256	NF1 Target 2	no_treatment	0.1	different_construct
G5	D2	0.525057352150272	NF1 Target 2	no_treatment	0.1	different_construct
G5	D5	0.19404148699782148	NF1 Target 2	no_treatment	0.1	different_construct
G5	D8	0.3960354883153302	NF1 Target 2	no_treatment	0.1	different_construct
G5	E11	0.3647247738182893	NF1 Target 2	no_treatment	0.1	different_construct
G5	F11	0.5940831877879016	NF1 Target 2	no_treatment	0.1	different_construct
G5	G11	0.642127564360777	NF1 Target 2	no_treatment	0.1	different_construct
G6	B11	0.41674535906266824	NF1 Target 2	no_treatment	0.01	different_construct
G6	B2	0.39051512860095783	NF1 Target 2	no_treatment	0.01	different_construct
G6	B5	0.26820966322480017	NF1 Target 2	no_treatment	0.01	different_construct
G6	B8	0.5924981968641797	NF1 Target 2	no_treatment	0.01	different_construct
G6	C11	0.14384820248515623	NF1 Target 2	no_treatment	0.01	different_construct
G6	C2	0.2459532328407665	NF1 Target 2	no_treatment	0.01	different_construct
G6	C5	-0.14465117513665054	NF1 Target 2	no_treatment	0.01	different_construct
G6	C8	-0.021773972915376583	NF1 Target 2	no_treatment	0.01	different_construct
G6	D11	0.21498383612010108	NF1 Target 2	no_treatment	0.01	different_construct
G6	D2	0.4716793481105422	NF1 Target 2	no_treatment	0.01	different_construct
G6	D5	0.299062713023392	NF1 Target 2	no_treatment	0.01	different_construct
G6	D8	0.3338407886690283	NF1 Target 2	no_treatment	0.01	different_construct
G6	E11	0.17319237960051437	NF1 Target 2	no_treatment	0.01	different_construct
G6	F11	0.49376404937122614	NF1 Target 2	no_treatment	0.01	different_construct
G6	G11	0.6574467444146318	NF1 Target 2	no_treatment	0.01	different_construct
G7	B11	0.41382896452393153	NF1 Target 2	no_treatment	0.001	different_construct
G7	B2	0.3988212394498496	NF1 Target 2	no_treatment	0.001	different_construct
G7	B5	0.3332444456927751	NF1 Target 2	no_treatment	0.001	different_construct
G7	B8	0.676050113033828	NF1 Target 2	no_treatment	0.001	different_construct
G7	C11	0.23057318909388566	NF1 Target 2	no_treatment	0.001	different_construct
G7	C2	0.37777520441418133	NF1 Target 2	no_treatment	0.001	different_construct
G7	C5	-0.05195754103435079	NF1 Target 2	no_treatment	0.001	different_construct
G7	C8	0.11802635575201631	NF1 Target 2	no_treatment	0.001	different_construct
G7	D11	0.369051774687107	NF1 Target 2	no_treatment	0.001	different_construct
G7	D2	0.5710745382724491	NF1 Target 2	no_treatment	0.001	different_construct
G7	D5	0.30164825389389616	NF1 Target 2	no_treatment	0.001	different_construct
G7	D8	0.4407153312294802	NF1 Target 2	no_treatment	0.001	different_construct
G7	E11	0.3006859116907151	NF1 Target 2	no_treatment	0.001	different_construct
G7	F11	0.6109843491416884	NF1 Target 2	no_treatment	0.001	different_construct
G7	G11	0.6888790809220563	NF1 Target 2	no_treatment	0.001	different_construct
G8	B11	0.3295723353525436	NF1 Target 2	no_treatment	0.1	different_construct
G8	B2	0.4131170200774734	NF1 Target 2	no_treatment	0.1	different_construct
G8	B5	0.23761710038418488	NF1 Target 2	no_treatment	0.1	different_construct
G8	B8	0.6168981640796123	NF1 Target 2	no_treatment	0.1	different_construct
G8	C11	0.08579471828210365	NF1 Target 2	no_treatment	0.1	different_construct
G8	C2	0.3324092491874974	NF1 Target 2	no_treatment	0.1	different_construct
G8	C5	-0.1973497950488215	NF1 Target 2	no_treatment	0.1	different_construct
G8	C8	-0.043327847565975304	NF1 Target 2	no_treatment	0.1	different_construct
G8	D11	0.21495117540782174	NF1 Target 2	no_treatment	0.1	different_construct
G8	D2	0.6228861913497746	NF1 Target 2	no_treatment	0.1	different_construct
G8	D5	0.23532024053235384	NF1 Target 2	no_treatment	0.1	different_construct
G8	D8	0.3528702387616616	NF1 Target 2	no_treatment	0.1	different_construct
G8	E11	0.16267754299910347	NF1 Target 2	no_treatment	0.1	different_construct
G8	F11	0.5731069319003905	NF1 Target 2	no_treatment	0.1	different_construct
G8	G11	0.7579954120583314	NF1 Target 2	no_treatment	0.1	different_construct
G9	B11	0.23834747604449313	NF1 Target 2	no_treatment	0.01	different_construct
G9	B2	0.34728179188497943	NF1 Target 2	no_treatment	0.01	different_construct
G9	B5	0.21934350759235116	NF1 Target 2	no_treatment	0.01	different_construct
G9	B8	0.47227445610170826	NF1 Target 2	no_treatment	0.01	different_construct
G9	C11	0.016463574630910482	NF1 Target 2	no_treatment	0.01	different_construct
G9	C2	0.22587941580738563	NF1 Target 2	no_treatment	0.01	different_construct
G9	C5	-0.21392731438193555	NF1 Target 2	no_treatment	0.01	different_construct
G9	C8	-0.11291200359490916	NF1 Target 2	no_treatment	0.01	different_construct
G9	D11	0.10786920972380716	NF1 Target 2	no_treatment	0.01	different_construct
G9	D2	0.6330140603651345	NF1 Target 2	no_treatment	0.01	different_construct
G9	D5	0.10006952764959255	NF1 Target 2	no_treatment	0.01	different_construct
G9	D8	0.2942603777282479	NF1 Target 2	no_treatment	0.01	different_construct
G9	E11	0.10475770943997989	NF1 Target 2	no_treatment	0.01	different_construct
G9	F11	0.6180960775520429	NF1 Target 2	no_treatment	0.01	different_construct
G9	G11	0.7726698400518319	NF1 Target 2	no_treatment	0.01	different_construct
B11	D10	0.5779438596390386	NF1 Target 2	no_treatment	0.005	different_construct
B11	D4	0.515901750990651	NF1 Target 2	no_treatment	0.005	different_construct
B11	D7	0.5523678172404033	NF1 Target 2	no_treatment	0.005	different_construct
B2	D10	0.10757776339052938	NF1 Target 2	no_treatment	0.005	different_construct
B2	D4	0.4419270733165709	NF1 Target 2	no_treatment	0.005	different_construct
B2	D7	-0.09034496550030889	NF1 Target 2	no_treatment	0.005	different_construct
B5	D10	0.5062472021542905	NF1 Target 2	no_treatment	0.005	different_construct
B5	D4	0.458295415237797	NF1 Target 2	no_treatment	0.005	different_construct
B5	D7	0.5289846402815668	NF1 Target 2	no_treatment	0.005	different_construct
B8	D10	0.36603122769597535	NF1 Target 2	no_treatment	0.005	different_construct
B8	D4	0.5184930305481878	NF1 Target 2	no_treatment	0.005	different_construct
B8	D7	0.27547473936925626	NF1 Target 2	no_treatment	0.005	different_construct
C11	D10	0.5741324149770521	NF1 Target 2	no_treatment	0.005	different_construct
C11	D4	0.3915321061103778	NF1 Target 2	no_treatment	0.005	different_construct
C11	D7	0.6066758907878527	NF1 Target 2	no_treatment	0.005	different_construct
C2	D10	0.19502934950592143	NF1 Target 2	no_treatment	0.005	different_construct
C2	D4	0.3836047350445084	NF1 Target 2	no_treatment	0.005	different_construct
C2	D7	0.3007315475469053	NF1 Target 2	no_treatment	0.005	different_construct
C5	D10	0.33115787592466756	NF1 Target 2	no_treatment	0.005	different_construct
C5	D4	0.26511034918106385	NF1 Target 2	no_treatment	0.005	different_construct
C5	D7	0.5891249932311691	NF1 Target 2	no_treatment	0.005	different_construct
C8	D10	0.3169815719295208	NF1 Target 2	no_treatment	0.005	different_construct
C8	D4	0.35747004353981415	NF1 Target 2	no_treatment	0.005	different_construct
C8	D7	0.4776862326288382	NF1 Target 2	no_treatment	0.005	different_construct
D11	D10	0.539647812790876	NF1 Target 2	no_treatment	0.005	different_construct
D11	D4	0.45611906318644097	NF1 Target 2	no_treatment	0.005	different_construct
D11	D7	0.599203925972169	NF1 Target 2	no_treatment	0.005	different_construct
D2	D10	0.10718850793644646	NF1 Target 2	no_treatment	0.005	different_construct
D2	D4	0.09981278234224757	NF1 Target 2	no_treatment	0.005	different_construct
D2	D7	0.057550370288129545	NF1 Target 2	no_treatment	0.005	different_construct
D5	D10	0.3021571002378651	NF1 Target 2	no_treatment	0.005	different_construct
D5	D4	0.22844622203269668	NF1 Target 2	no_treatment	0.005	different_construct
D5	D7	0.432841137170421	NF1 Target 2	no_treatment	0.005	different_construct
D8	D10	0.3110497960455797	NF1 Target 2	no_treatment	0.005	different_construct
D8	D4	0.2752941802573375	NF1 Target 2	no_treatment	0.005	different_construct
D8	D7	0.4066850803235387	NF1 Target 2	no_treatment	0.005	different_construct
E11	D10	0.33608902122907547	NF1 Target 2	no_treatment	0.005	different_construct
E11	D4	0.5534776492745922	NF1 Target 2	no_treatment	0.005	different_construct
E11	D7	0.41709108343450874	NF1 Target 2	no_treatment	0.005	different_construct
F11	D10	0.16937243749097264	NF1 Target 2	no_treatment	0.005	different_construct
F11	D4	0.2168845967863459	NF1 Target 2	no_treatment	0.005	different_construct
F11	D7	0.10271551567564849	NF1 Target 2	no_treatment	0.005	different_construct
G11	D10	0.21794851152737668	NF1 Target 2	no_treatment	0.005	different_construct
G11	D4	0.08528483235164915	NF1 Target 2	no_treatment	0.005	different_construct
G11	D7	0.024148779564597767	NF1 Target 2	no_treatment	0.005	different_construct
B11	D3	0.5917280679776252	NF1 Target 2	no_treatment	0.05	different_construct
B11	D6	0.40961580485562094	NF1 Target 2	no_treatment	0.05	different_construct
B11	D9	0.5681355430750877	NF1 Target 2	no_treatment	0.05	different_construct
B2	D3	0.3191403921258647	NF1 Target 2	no_treatment	0.05	different_construct
B2	D6	0.01348529183591734	NF1 Target 2	no_treatment	0.05	different_construct
B2	D9	0.08292647690339214	NF1 Target 2	no_treatment	0.05	different_construct
B5	D3	0.5390698399381121	NF1 Target 2	no_treatment	0.05	different_construct
B5	D6	0.4730039931967968	NF1 Target 2	no_treatment	0.05	different_construct
B5	D9	0.46768562044986334	NF1 Target 2	no_treatment	0.05	different_construct
B8	D3	0.4702583802500808	NF1 Target 2	no_treatment	0.05	different_construct
B8	D6	0.18992681923224058	NF1 Target 2	no_treatment	0.05	different_construct
B8	D9	0.4967605245482579	NF1 Target 2	no_treatment	0.05	different_construct
C11	D3	0.5912608416167993	NF1 Target 2	no_treatment	0.05	different_construct
C11	D6	0.5355931294890356	NF1 Target 2	no_treatment	0.05	different_construct
C11	D9	0.5917601394561406	NF1 Target 2	no_treatment	0.05	different_construct
C2	D3	0.4255254981393396	NF1 Target 2	no_treatment	0.05	different_construct
C2	D6	0.3028370643101084	NF1 Target 2	no_treatment	0.05	different_construct
C2	D9	0.36856252542398105	NF1 Target 2	no_treatment	0.05	different_construct
C5	D3	0.37502632345260695	NF1 Target 2	no_treatment	0.05	different_construct
C5	D6	0.663461405450848	NF1 Target 2	no_treatment	0.05	different_construct
C5	D9	0.3176572676616813	NF1 Target 2	no_treatment	0.05	different_construct
C8	D3	0.3590332281036178	NF1 Target 2	no_treatment	0.05	different_construct
C8	D6	0.6169276622811999	NF1 Target 2	no_treatment	0.05	different_construct
C8	D9	0.2873729063492814	NF1 Target 2	no_treatment	0.05	different_construct
D11	D3	0.6414337550809098	NF1 Target 2	no_treatment	0.05	different_construct
D11	D6	0.5354094129577295	NF1 Target 2	no_treatment	0.05	different_construct
D11	D9	0.6028131970693554	NF1 Target 2	no_treatment	0.05	different_construct
D2	D3	0.39554926865151396	NF1 Target 2	no_treatment	0.05	different_construct
D2	D6	-0.07099382897108185	NF1 Target 2	no_treatment	0.05	different_construct
D2	D9	0.23754528404384956	NF1 Target 2	no_treatment	0.05	different_construct
D5	D3	0.3327224835440922	NF1 Target 2	no_treatment	0.05	different_construct
